Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
d103acb4-b465-092f-3c0d-c651b7bc38c8,1972-05-13,,999-44-3279,S99937584,X74927490X,Mrs.,Elease461,Nicola388,Ruecker817,,Fadel536,M,white,nonhispanic,F,Weston  Massachusetts  US,366289.66,744536.13
f3afa99b-9b8f-b1e3-586c-99cb9716d1ed,2013-07-17,,999-74-3214,,,,Leopoldo762,Carrol931,Wyman904,,,,white,nonhispanic,M,Norton  Massachusetts  US,40319.25,7129.78
164f5420-41ea-38aa-0952-7f06eeedddce,1968-08-27,,999-89-9464,S99943513,X23953312X,Mrs.,Earlean804,Chasity985,MacGyver246,,Hayes766,M,white,nonhispanic,F,Charlton  Massachusetts  US,284072.5,140143.3
3ef58a7d-8102-072e-aefb-460de53a68a9,1952-10-18,,999-92-2192,S99916216,X26522352X,Mr.,Hoyt490,Jacinto644,Ortiz186,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,216535.17,143076.26
1bdfe2be-bd23-5a27-41bc-43bcdbf7e6b4,1975-03-31,,999-84-2758,S99927891,X40940839X,Mrs.,Constance642,,Brown30,,Heidenreich818,M,white,nonhispanic,F,Brockton  Massachusetts  US,380204.87,348860.65
ccb87dc7-79b3-6074-4ce0-fafb9c4b7cf2,1959-06-13,,999-71-5873,S99915144,X59087X,Ms.,Rebekah348,Marshall526,Volkman526,,,S,white,nonhispanic,F,Haverhill  Massachusetts  US,1420629.56,684952.27
25b61431-82fc-cf57-1342-45dc0270f885,1998-06-11,2001-01-21,999-81-4938,,,,Eileen854,,Schneider199,,,,asian,nonhispanic,F,Andover  Massachusetts  US,1100,10717.75
7531d402-5692-0f5c-7f3e-6a777f505325,1961-11-27,,999-93-7286,S99915663,X25896784X,Mr.,Deshawn686,Von197,Bechtelar572,,,M,white,nonhispanic,M,Hanover  Massachusetts  US,277269.03,450798.35
3ac3952f-54c9-bd2a-4099-e0b12e053792,2000-08-04,,999-44-7491,S99992398,X61784050X,Mr.,Garret233,Abe604,Bashirian201,,,,white,nonhispanic,M,Quincy  Massachusetts  US,55848.36,0
dae032e9-d0b0-3ee0-8ff0-750ad92bce31,1975-05-21,,999-63-2036,S99911205,X45210845X,Mr.,Leroy603,Cyrus914,Fritsch593,,,S,white,nonhispanic,M,Andover  Massachusetts  US,211569.74,619299.06
3cbbbd8f-4d87-fa0a-a1df-562c39e62571,1971-08-15,,999-81-1913,S99975272,X64788901X,Mr.,Jackie93,,Kuphal363,,,S,white,nonhispanic,M,Marlborough  Massachusetts  US,191328.94,14654.44
02ffe384-37c5-8f68-66d2-851679c59bf0,1983-12-12,,999-40-3927,S99924353,X30093242X,Mrs.,Sierra982,Dorotha379,Halvorson124,,Jones311,W,black,nonhispanic,F,Haverhill  Massachusetts  US,114379.24,746689.57
f49711a9-e446-a0cf-a504-b1ddaab93f4e,2022-08-18,,999-36-8277,,,,Devin82,Joey457,Williamson769,,,,white,nonhispanic,M,Brookline  Massachusetts  US,395.86,5444.02
eb8d330c-e01b-316b-c49b-000478077b05,1951-11-29,,999-12-7410,S99945679,X25161832X,Mr.,Ray930,Marc757,Fadel536,,,S,white,nonhispanic,M,Stoneham  Massachusetts  US,117540,466421.43
90a94be8-35c0-8390-03fb-4bdf870c43cd,1957-04-27,,999-68-7965,S99915795,X39226802X,Mrs.,Caridad510,Carole948,Prohaska837,,Erdman779,M,white,nonhispanic,F,Middleborough  Massachusetts  US,361804.32,133620.93
229a506b-2379-16e4-2925-c8ff49ac25c7,1978-12-22,,999-32-6088,S99985773,X84770358X,Mrs.,Sheila338,,Ernser583,,Hintz995,M,white,nonhispanic,F,South Amherst  Massachusetts  US,428964.57,597355.06
4dfc1274-472d-5ad5-b45a-eeac33b34f39,1998-06-11,,999-45-8598,S99979009,X76408398X,Ms.,Tara292,Rochel591,Heller342,,,,asian,nonhispanic,F,Mansfield  Massachusetts  US,11452.4,479145.65
b97f48ba-5a46-4edf-eed2-e68e90bfa05b,1943-12-24,,999-24-2858,S99955136,X82770769X,Mr.,Reggie481,Chuck784,Koss676,,,S,white,nonhispanic,M,Medway  Massachusetts  US,183543.29,190937.84
39d702f6-9179-2b44-a287-ef5f24f0b30d,1995-07-09,,999-33-5887,S99975270,X65935825X,Mrs.,Ignacia942,Terri848,Wintheiser220,,Swaniawski813,M,white,nonhispanic,F,Greenfield  Massachusetts  US,433062.73,67985.6
98c7c832-22bb-c98b-28c8-f2349556aef9,2005-09-05,,999-25-7520,S99984106,,Ms.,Carie544,Dierdre747,Smitham825,,,,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,75185.67,8603.13
7b0edd78-5b68-575a-748d-a895c6b0b2ac,2013-04-12,,999-18-1979,,,,Kittie678,Margareta320,Paucek755,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,20030.85,22768.44
ec8c3e03-8015-43b6-79d4-a85f7bb0260f,2012-10-03,,999-70-6590,,,,Christinia886,,Hermiston71,,,,white,nonhispanic,F,West Concord  Massachusetts  US,8177.69,19828
44b65d4a-ce1f-9bb4-ed5c-cae8bdbcd664,1995-06-23,,999-70-3484,S99942449,X49902988X,Mrs.,Ignacia942,Zena758,Wyman904,,Homenick806,M,white,nonhispanic,F,Lawrence  Massachusetts  US,400425.94,103020.01
907e8757-97aa-83a3-9838-fc82df115c3e,2003-11-02,,999-44-4339,S99920333,X15208547X,Mr.,Edison640,Jeff859,Bernier607,,,,white,nonhispanic,M,Westwood  Massachusetts  US,3981.41,56096.45
53979638-a05c-88a2-0df2-8d64d5be6b91,1922-05-07,2001-11-16,999-95-7593,S99916609,X58491551X,Mrs.,Avis183,Jaclyn627,Pacocha935,,Stanton715,M,white,nonhispanic,F,Holliston  Massachusetts  US,215036.64,1145385.42
49321a02-3057-f420-f182-574e376e9227,2000-12-20,,999-11-4404,S99974761,X70358501X,Ms.,Nadene309,,Koelpin146,,,,other,nonhispanic,F,Shrewsbury  Massachusetts  US,139571.07,366881.12
44cb765b-720c-7afe-7559-42e888dfcf98,2003-07-05,,999-84-7411,S99978800,X34286170X,Mr.,Everett935,,Botsford977,,,,white,nonhispanic,M,Warren  Massachusetts  US,80183.29,45075.34
abb0e6fa-10c4-35b2-c682-2f7f3485054e,1997-09-09,,999-55-5026,S99956917,X31141789X,Mr.,Julio César525,Manuel446,Canales95,,,,white,hispanic,M,Marigot  Saint Andrew Parish  DM,58910.31,19144.45
06010051-c8ac-7756-be77-28443d054c84,1972-09-07,,999-25-1646,S99992305,X72657989X,Mrs.,Sara501,María Cristina383,Rodrígez614,,Barrios478,M,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,15758.51,1086933.11
c947d21d-7013-eb3a-0020-0908957c4a0f,1985-06-11,,999-80-7919,S99981600,X28786182X,Ms.,Jolanda321,Madonna830,Harvey63,,,S,white,nonhispanic,F,Natick  Massachusetts  US,267447.82,521111.97
121a57d7-6fc1-ab04-3c93-42a45fc879a0,1960-02-13,,999-47-4830,S99926921,X3148344X,Mrs.,Patria17,Ok556,Leannon79,,Corkery305,M,white,nonhispanic,F,Lawrence  Massachusetts  US,21079.32,1480330.27
2b578daa-728f-7f51-c3ce-703b8fb63653,2022-12-04,,999-77-2605,,,,Shelba765,,McKenzie376,,,,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,395.86,6181.22
62fd42a0-70c7-e4bb-ab41-e2c3794a59ef,1987-09-14,,999-59-3647,S99977026,X77361339X,Mr.,Cleveland582,Cristobal567,Schultz619,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,38448.59,46615.53
e28ead41-1d19-c886-d286-447f9ead2b93,1960-09-05,,999-12-9682,S99995578,X37570241X,Mrs.,Valentine262,Yu876,Casper496,,Feest103,M,white,nonhispanic,F,Uxbridge  Massachusetts  US,412924.68,44797.25
e15b74d3-644e-7bb3-1f5f-edb3233b3a0d,1989-12-19,2019-08-26,999-22-6855,S99949324,X88879739X,Mrs.,Dianna917,Regena252,Shields502,,Streich926,M,white,nonhispanic,F,Taunton  Massachusetts  US,114838.17,1329518.54
515bbed2-bf46-cfc5-d01c-4a9aff16bb72,2007-01-14,,999-47-1832,S99943195,,Ms.,Nichelle912,Vernia453,Eichmann909,,,,white,nonhispanic,F,Lynn  Massachusetts  US,56916.59,13798.96
60fc5e62-eefd-8a7a-536f-7f9ef6dd1b3c,1973-05-06,,999-19-1412,S99990767,X60593325X,Mrs.,Leonora414,Aretha897,Grant908,,Schroeder447,M,native,hispanic,F,Braintree  Massachusetts  US,282247.6,1050355.66
d7fc1787-8503-5d8d-38cd-11745849e670,1962-09-18,,999-77-6583,S99994012,X67113105X,Ms.,Marybelle759,Yadira684,Blanda868,,,S,white,nonhispanic,F,Westford  Massachusetts  US,255846.4,764387.15
f3d81ad4-bbd6-2773-f7d6-34f2c02bfc70,1978-08-25,,999-22-3803,S99919266,X86762178X,Mrs.,Arlette667,Sandy901,McGlynn426,,Runte676,M,white,nonhispanic,F,Worcester  Massachusetts  US,152292.91,51539.59
73f4e2ca-80da-22c1-02e8-0a48aa315356,1994-07-09,,999-95-5794,S99951172,X55563934X,Mr.,Edwardo860,,Nikolaus26,,,M,white,nonhispanic,M,Wareham  Massachusetts  US,136693.01,121328.85
ec386c4f-20c9-b893-a21c-2a89f6c722c7,1947-10-10,,999-25-7961,S99956293,X43908952X,Ms.,Sara501,Lola232,Aponte375,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,360361.27,916914.78
d2fed812-39fb-cb13-a4cf-1d1db0132f95,1981-07-12,,999-47-9278,S99920059,X13879212X,Ms.,Karen597,Shizue554,Miller503,,,S,black,nonhispanic,F,Fall River  Massachusetts  US,394815.11,774360
c8fc304f-423b-e08b-e6d2-4e91849857a8,1989-12-19,,999-24-7342,S99992050,X82381215X,Mrs.,Jacquline932,Zonia753,Medhurst46,,Abbott774,M,white,nonhispanic,F,Needham  Massachusetts  US,92402.86,79269.57
2a3a93b1-7d2e-cb7a-4230-a12948edaa72,1997-06-10,,999-15-3801,S99956945,X50457338X,Mr.,Rocky100,Bo157,Volkman526,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,6322.14,86054.32
222c9726-32f0-1375-c6b5-0345c11fc6c7,1995-12-16,,999-11-5616,S99920718,X25331975X,Ms.,Sherita708,Cordia574,Lockman863,,,S,black,nonhispanic,F,Sturbridge  Massachusetts  US,161821.33,258313.67
c6db1fc0-8690-5dea-bd05-bcd25e5be27a,2008-10-15,,999-15-8413,S99975469,,,Milton509,Perry780,Mayer370,,,,white,nonhispanic,M,Fall River  Massachusetts  US,22888.1,17233.83
9140f635-e23b-5ad6-2fba-6d9e5d231ac2,1958-08-13,,999-55-7466,S99954823,X15376094X,Mrs.,Florida645,Evelynn217,Harris789,,Kuvalis369,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,338808.26,1072777.93
759110fa-72d7-0852-f293-942403c48819,1979-03-10,,999-74-5946,S99981588,X32835814X,Mrs.,Lucinda68,Marian936,Abernathy524,,Morar593,M,white,nonhispanic,F,Springfield  Massachusetts  US,107156.76,397464.25
acf5e0a9-5c48-6f9e-2ac7-c447e7c4f4f8,1952-09-06,,999-22-7637,S99968474,X75394151X,Mr.,Maria750,Hilario934,Kshlerin58,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,13305.26,326057.42
a8cb52a7-bcea-6a1c-a554-62ae757f857f,1922-05-07,,999-20-5931,S99980891,X23378628X,Mrs.,Sharita792,Lasonya941,Hackett68,,Littel644,M,white,nonhispanic,F,South Hadley  Massachusetts  US,223735.76,833494.98
aae70978-963e-fe84-8ba9-4f69f57ebc57,1990-02-14,,999-25-5411,S99911878,X34387357X,Mr.,Gaylord332,Lionel365,Stanton715,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,103000.18,16400.62
d48762a2-9a0f-34f2-ea33-08ddd1273f36,2013-01-24,,999-30-8666,,,,Gilberto712,Octavio643,Soto31,,,,white,hispanic,M,Puebla  Puebla  MX,13871.77,11090.2
0836ab9c-0bd9-a2c4-e5a3-972ea4eb72cc,1972-03-24,,999-55-3551,S99942186,X19197389X,Mr.,Tyler508,Lindsay928,Koss676,,,M,white,nonhispanic,M,Boston  Massachusetts  US,110449.8,64754.32
7aa4e968-3a0f-fe65-e498-948447e06b76,1979-12-27,,999-34-9384,S99990336,X33286359X,Mr.,Tyron580,Dillon740,Homenick806,,,S,white,nonhispanic,M,Paris  Ile-de-France  FR,8945.01,220833.24
639a670a-a2ec-1c3a-8585-2690e591af37,1973-10-22,,999-37-5717,S99972443,X84548274X,Mrs.,Manuela585,Matilde468,Price929,,Legros616,M,white,nonhispanic,F,Palmer  Massachusetts  US,14641.24,782582.54
faed08d2-ce42-ce2a-a309-f52dd5418a54,1979-07-25,,999-15-8690,S99938278,X74773692X,Mr.,Gilberto712,Samuel331,Stroman228,,,M,white,nonhispanic,M,Nantucket  Massachusetts  US,7747.06,84389.83
5dda44a4-0616-7bb6-9186-6b054ca1d113,1966-12-22,,999-51-5043,S99912002,X34948787X,Mr.,Quintin944,Marlon619,Parisian75,,,S,black,nonhispanic,M,Hatfield  Massachusetts  US,143702.28,26159.79
bbbffe01-7f1d-fb5b-0ac7-bfc71d5b46f7,1981-05-22,,999-30-2349,S99967154,X32537211X,Ms.,Lashawn862,Chong355,Emmerich580,,,S,white,nonhispanic,F,Boston  Massachusetts  US,262460.68,567056.75
4b411de4-42d9-0776-ebc5-c46653f4d60c,1970-11-17,,999-78-5805,S99994635,X70784152X,Mr.,Benedict104,Buck819,Bogisich202,,,M,white,nonhispanic,M,Woburn  Massachusetts  US,160355.75,15862.01
7cf8de59-0710-840f-7802-8b3e9fe244a1,1961-04-10,,999-62-9684,S99975059,X88726106X,Mrs.,Phyliss206,Bridgette172,Champlin946,,Gislason620,M,white,nonhispanic,F,Freetown  Massachusetts  US,312402.31,799658.72
189a9cdb-b946-c238-0437-38eabdcaef8c,1995-06-26,,999-34-9914,S99929250,X27442895X,Mr.,Efren426,Colby655,Johnson679,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,10991.57,176553.77
e966ec6a-1579-1bbc-c825-59f4df21c733,1943-09-12,1990-09-12,999-94-7737,S99956385,X33002720X,Mrs.,Elvira561,Rosalia943,Torres807,,Fajardo595,D,white,hispanic,F,Port-au-Prince  Haiti  HT,257063.85,4336.59
f361d364-9d21-bb09-8915-3b8500634ff7,2017-07-05,,999-73-8043,,,,Isaias604,Phillip440,Howe413,,,,black,nonhispanic,M,Ocean Bluff-Brant Rock  Massachusetts  US,1147.18,14750.38
ffd3e521-b3ed-3031-1a0b-d5b38f6f0710,1956-05-28,,999-89-9698,S99924802,X37797935X,Ms.,Hui924,,O'Reilly797,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,392116.33,878859.09
5cb07573-d28a-ce67-c56b-bee1e15114a1,2009-07-31,,999-16-7545,,,,Reva678,Alicia629,Kuhlman484,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,55188.2,13648.96
0be37bab-976c-6126-686a-462a480758a0,1955-03-28,2017-11-28,999-72-7851,S99921345,X83395644X,Mr.,Mikel238,Omar359,Steuber698,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,160789.6,855764.73
585b20c6-174b-6aab-c474-083ee288eef7,1988-11-02,,999-55-9372,S99932827,X49451087X,Mr.,Preston275,,Doyle959,,,W,black,nonhispanic,M,Natick  Massachusetts  US,84007.66,17595.9
bcd3a218-b1d2-19e5-784f-4ac8319589c6,2003-03-26,,999-59-1403,S99980997,X24072794X,Mr.,Jasper743,Freeman822,Nitzsche158,,,,white,nonhispanic,M,Malden  Massachusetts  US,61949.72,1512.55
4ace139c-b0e9-54b7-0099-44f71a5e16ec,2021-04-07,,999-39-2913,,,,María del Carmen27,María del Carmen27,Soto31,,,,white,hispanic,F,Ponce  Puerto Rico  PR,1508.13,17326.91
5c6e910a-84f0-38a8-30fa-facd816719b6,2018-01-14,,999-45-7330,,,,Dominique369,Evan94,Quitzon246,,,,black,nonhispanic,M,Pinehurst  Massachusetts  US,9696.62,13279.2
79fa85b5-0acb-40f7-10dd-6d50694c66a2,1920-05-20,2006-11-17,999-80-3436,S99935942,X9235383X,Mrs.,Carli641,Rosette746,Donnelly343,,Goldner995,M,white,nonhispanic,F,Woburn  Massachusetts  US,647595.92,532083.76
d6ad25bb-9044-fc8b-b9aa-b32afb4283d9,1958-01-27,2018-03-12,999-68-5768,S99995496,X46463660X,Mr.,Neville893,Howard613,Hansen121,,,M,white,nonhispanic,M,Boston  Massachusetts  US,16027.74,696251.94
a2d9e8a3-9c5c-20b2-2ce0-63997f8a35e2,1955-01-04,,999-12-9509,S99947280,X50759510X,Mrs.,Taren286,Robbi844,Little434,,Muller251,M,white,nonhispanic,F,Westford  Massachusetts  US,219340.18,761946.75
678f7f38-fb39-4db3-f1f0-53b87309dac1,1998-06-16,,999-32-2905,S99911605,X87173423X,Ms.,Louis204,Deloris888,Hilll811,,,,white,nonhispanic,F,Burlington  Massachusetts  US,66734.03,240410.33
71760d56-ef7e-49d6-0d00-22d6ea8b0fa4,2015-12-06,,999-44-5291,,,,Jaqueline846,Laurel943,Lind531,,,,white,hispanic,F,Dartmouth  Massachusetts  US,19430.71,0
2cff48cc-acaf-9820-f19a-90a9af257908,2011-04-03,,999-67-1140,,,,Daron260,Garfield38,Jacobson885,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,202226.65,32150.18
a859c707-d8e3-9db5-8c58-0dcf7639a7dd,1943-09-12,,999-96-4616,S99971165,X6078080X,Mrs.,Luisa710,Marcela739,Muñoz828,,Briseño329,M,white,hispanic,F,Guatemala City  Guatemala  GT,555590.98,277654.58
015b3139-521c-687c-b17b-d73702a7c6f1,1955-03-28,2015-06-11,999-80-7849,S99971764,X48166851X,Mr.,Trent525,Bryon392,Blanda868,,,M,white,nonhispanic,M,Auburn  Massachusetts  US,97337.14,119598.31
78dcf1ff-aa4f-e3df-e42d-e67804f5bf85,1942-05-01,,999-48-9152,S99982967,X10487901X,Mr.,Toby274,Martin117,Towne435,,,S,white,nonhispanic,M,North Reading  Massachusetts  US,181930.72,278693.31
2ae128cc-c15d-8ff5-4a6e-0f08509872db,2007-12-18,,999-60-8266,S99948329,,,Stevie682,Elisha578,Hammes673,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,58239.09,142114.81
62bf45c7-b0f2-dab3-c371-4d444ab18a31,2011-06-24,,999-81-6492,,,,Lane844,Glady857,Sanford861,,,,white,nonhispanic,F,Salem  Massachusetts  US,22336.84,20124.85
58129847-d414-c1cd-f8ad-7ae143ed592e,1958-01-27,2023-11-26,999-57-2291,S99916802,X36936886X,Mr.,Byron202,Raul814,Robel940,,,M,white,nonhispanic,M,Andover  Massachusetts  US,12022.54,294868.56
94e2324d-5cb5-4651-4033-467fddef6dbf,2016-09-21,,999-12-4877,,,,Trisha327,,Predovic534,,,,white,nonhispanic,F,Somerville  Massachusetts  US,12596.06,8667.2
4c18de69-6521-b8bd-8e7c-9988c890fda8,1946-02-12,,999-98-7022,S99913329,X50712038X,Mr.,Jefferson174,Reggie481,Beer512,,,M,white,nonhispanic,M,Boston  Massachusetts  US,143504.33,641981.57
6170032c-1263-a21b-e984-913b691b1562,2004-12-29,,999-39-4333,S99913759,X5192476X,Ms.,Jann271,Odette203,Hamill307,,,,asian,nonhispanic,F,Lynn  Massachusetts  US,121277.19,0
b9f2b54f-8147-c077-2816-0fb1d9fba393,1957-03-01,1998-08-07,999-12-5043,S99999661,X26570854X,Mr.,Ivory697,Leo278,Schaefer657,,,W,white,nonhispanic,M,Boston  Massachusetts  US,67540.17,160444.91
ea5d15f2-42b0-3bdf-702f-4d2ffec70d26,1920-10-03,2000-12-06,999-51-7733,S99937672,X11766366X,Mr.,Brain142,,Nader710,,,M,black,nonhispanic,M,Sandwich  Massachusetts  US,274152.97,86028.48
4900ff33-7b8c-6f88-3349-988b7ad7aa82,1920-05-20,,999-75-3894,S99984387,X33380594X,Mrs.,Jerrie417,,Nikolaus26,,Corkery305,M,white,nonhispanic,F,Newton  Massachusetts  US,941509.71,598459.19
7f92adb2-54d5-cc0b-4492-625409551e9c,1981-05-11,,999-63-8719,S99947900,X30994206X,Mr.,Stephan15,,Hoppe518,,,D,white,nonhispanic,M,Easthampton  Massachusetts  US,99355.34,6338.98
56eb929d-5333-3760-57a4-bca1d01866fd,1955-03-28,,999-26-8970,S99931878,X34340285X,Mr.,Tad831,Cameron381,Bashirian201,,,S,white,nonhispanic,M,Saugus  Massachusetts  US,199448.18,178165.74
1239de6f-494a-c0c7-2827-3d84092ee882,1957-09-16,,999-36-4953,S99981311,X66163300X,Mr.,Mark765,Jimmie93,Zulauf375,,,M,white,nonhispanic,M,Clinton  Massachusetts  US,26807.84,1202828.55
9f0741ae-ccf4-ec59-503a-0f15b436852f,1954-01-26,,999-77-8488,S99913904,X18128175X,Mr.,Gregory545,Lyman173,Corwin846,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,191676.68,732764.52
c057c1d0-9f79-cb8b-80f8-e2831a990b41,1984-03-02,,999-19-2314,S99944465,X28123924X,Ms.,Catherine271,Lavette209,Grady603,,,S,white,nonhispanic,F,Boston  Massachusetts  US,12196.57,505016.67
829ec544-6798-7411-7de7-37a97030077d,1953-03-13,2001-04-30,999-24-3824,S99952375,X87702379X,Mrs.,Cinderella355,Brenna468,D'Amore443,,Keeling57,D,white,nonhispanic,F,Shrewsbury  Massachusetts  US,677429.26,222982.35
6a784b62-9d56-8f43-a555-ba6d75234639,2004-06-28,,999-80-9539,S99984219,X57800250X,Ms.,Blanca837,Dorotea472,Barraza113,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,50972.52,6291.08
d4cbe6b2-8a81-531c-907e-20f41eca0bc6,1952-10-21,,999-97-3295,S99972643,X21693515X,Ms.,Jenise920,Elicia233,Cruickshank494,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,368995.37,866216.6
33a12392-3710-def2-2eb8-8ab5a4ccc8fe,1983-05-27,,999-36-9202,S99935823,X2388123X,Mrs.,Carmon128,Dorcas534,Mraz590,,Barton704,M,white,nonhispanic,F,Newton  Massachusetts  US,244759.65,308473.74
103d7843-69dd-a527-a322-4fb1f9fb6a86,1989-02-07,,999-77-7175,S99968143,X9883077X,Mr.,Ambrose149,Travis723,Bernier607,,,M,white,nonhispanic,M,Andover  Massachusetts  US,6504.54,80253.31
98d449bf-a6fb-995f-425a-b29ef77b7b60,2014-11-10,,999-72-4628,,,,Clayton230,Lyle846,Leffler128,,,,black,nonhispanic,M,Boston  Massachusetts  US,1545.86,25642.52
458e3c44-a694-773b-5ba4-003907bc2468,2008-01-03,,999-80-9181,S99930893,,,Martha161,Tessie155,Heathcote539,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,3349.57,54498.47
14285340-45d7-8ad9-0fda-a71553628ec6,1951-05-10,,999-33-2631,S99957423,X19160077X,Mrs.,Karmen270,Macie339,King743,,Hoeger474,D,white,nonhispanic,F,Danvers  Massachusetts  US,288043.45,591370.36
7e540b4a-c974-bab2-5e8e-b17b37db52a1,1958-01-27,,999-74-9377,S99954384,X58848397X,Mr.,Drew592,Jim478,Haley279,,,W,white,nonhispanic,M,Boston  Massachusetts  US,58965.47,1003550.15
2d46963b-3ba9-fe4f-b6fa-fd304208bb2c,1996-09-22,,999-73-4853,S99968358,X43549854X,Mr.,Lazaro919,Darryl392,Tromp100,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,129614.57,629820.47
050c044a-439b-3025-cbb3-a6b15ec52bf4,1957-03-01,,999-42-2127,S99978166,X80250214X,Mr.,Werner409,Jewel43,Lindgren255,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,198525.2,213740.77
fe8b0035-75ac-3c56-ede5-531ef7e289c4,1960-08-03,,999-98-6383,S99959501,X55730456X,Mr.,Edward499,,Rohan584,,,M,white,nonhispanic,M,Boston  Massachusetts  US,11086.6,209646.21
d76af2e5-b2d7-70c0-a1c0-405f6a57eecf,1979-03-16,,999-10-7796,S99911946,X8618402X,Mrs.,Petronila724,Lawrence741,Kris249,,Kohler843,M,white,nonhispanic,F,Springfield  Massachusetts  US,445529.55,958154.19
47b2d2e6-58d6-c99e-75a5-7d1b77ad3b95,1991-09-22,,999-34-2229,S99910245,X25281235X,Mr.,Omar359,Norberto865,Windler79,,,M,white,nonhispanic,M,Acton  Massachusetts  US,93070.03,7446.47
3111919e-6bab-e8d4-1a4f-b9e44ab374e1,1993-12-10,,999-78-5534,S99910023,X52493877X,Mr.,Zachery872,Augustus49,Kiehn525,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,66227.34,107.15
be203ddd-6a36-7b96-fcff-27a5505aa239,1991-04-13,,999-76-7408,S99954781,X12619254X,Mrs.,Dagmar148,Hermina428,Haag279,,Jacobs452,M,white,nonhispanic,F,Southbridge  Massachusetts  US,423914.67,1210525.41
1ee0ab27-3915-b64e-1793-c193687e44ef,1969-12-17,,999-35-6257,S99941425,X21411619X,Ms.,Inge747,Marg761,Herzog843,,,S,white,nonhispanic,F,Bedford  Massachusetts  US,326383.55,848056.79
c946e79a-6e48-f2e0-f0ea-d028a180933f,1920-10-03,1993-07-12,999-31-9286,S99910317,X47848569X,Mr.,Jay242,Harland508,Champlin946,,,W,black,nonhispanic,M,Franklin  Massachusetts  US,208122.79,629409.04
8e390bca-82d7-4fdf-fc46-6e23e80c6ff7,1969-03-03,,999-97-8630,S99987566,X59172987X,Mr.,Rolando809,Johnson679,Heaney114,,,D,white,nonhispanic,M,Boston  Massachusetts  US,261322.08,42011.34
b641e833-68d5-5b84-6b8d-0990bd7975a6,1986-06-21,,999-91-2370,S99989035,X76482304X,Mrs.,Doreatha634,,Auer97,,Bechtelar572,D,white,nonhispanic,F,Quincy  Massachusetts  US,252899.76,686449.56
fd104758-5080-ba64-f110-0f41fef6731b,1984-09-28,,999-23-7813,S99959899,X4095280X,Mrs.,Willodean275,Georgiana151,Luettgen772,,O'Hara248,M,white,nonhispanic,F,Lawrence  Massachusetts  US,266838.26,680965.74
b7c6015b-dfbb-097d-794c-74c28aaa6f5f,1974-10-13,,999-32-1000,S99999975,X71877413X,Mrs.,Dayna943,Quyen270,Bartoletti50,,Jakubowski832,M,white,nonhispanic,F,Boston  Massachusetts  US,273396.87,491165.84
33cf6332-4d74-a469-c65c-18ef079a32dd,1961-03-03,,999-46-2944,S99987733,X80152199X,Mr.,Stewart672,,Rath779,,,M,white,nonhispanic,M,Ocean Grove  Massachusetts  US,84137.76,152633.34
9b87bcfd-1bed-0464-b69e-cc2ba1b6943c,1999-01-08,,999-74-2439,S99951379,X4476924X,Mr.,Ricardo560,,Mercado213,,,,white,hispanic,M,Bayamon  Puerto Rico  PR,76762.72,7890.88
eaad3c6b-672c-5792-b132-e2230f97ad9f,2024-08-14,,999-28-2425,,,,Sherwood961,Logan497,Gutmann970,,,,black,nonhispanic,M,Harwich  Massachusetts  US,4525.82,0
06fbfb6e-0e4a-32c6-aaa7-7e875ec80355,2014-03-29,,999-15-2346,,,,Lacy523,Sheldon401,Spinka232,,,,white,nonhispanic,M,Carver  Massachusetts  US,22595.68,0
200d5a73-d870-a9af-4dff-6ab1c1a5a32c,2021-09-01,,999-68-8384,,,,Salvador46,Bradley693,Glover433,,,,white,nonhispanic,M,Southampton  Massachusetts  US,600,8070.3
